Date,Month,Year,Week,Source,Olive_Type,Condition,Olive_Size,Press_Method,Quantity_Olives_Tons,Oil_Quality_Score,Oil_Quantity_Tons,Waste_Fitoura_Tons,Waste_Margin_Tons,Processing_Time_Hours,Employees_Comptables,Employees_Registeurs,Employees_Ouvriers,Employees_Guards,Total_Employees,Global_Active_Power_kWh,Global_Reactive_Power_kVAr,Voltage_V,Global_Intensity_A,Total_Energy_Consumption_kWh,Water_Consumption_Liters
2021-02-01,2,2021,5,Sud,Zalmati,Rainfed,Medium,Traditionnel,16.9,62.9,3.38,9.59,3.93,12.7,1,1,2,1,5,523.99,121.94,243.2,2154.65,645.93,10330.0
2021-02-01,2,2021,5,Centre,Zalmati,Rainfed,Small,Super-presses,19.98,69.8,4.74,9.55,5.68,12.6,1,1,1,1,4,796.15,175.75,249.1,3196.42,971.89,19020.0
2021-02-01,2,2021,5,Nord,Chétoui,Rainfed,Small,Méthode en continu,32.25,95.5,11.83,13.02,7.4,11.2,1,2,3,1,7,1300.22,212.79,236.6,5495.72,1513.01,40327.0
2021-02-02,2,2021,5,Sfax,Chemlali,Rainfed,Small,Super-presses,25.53,72.5,6.18,13.97,5.38,14.8,1,1,3,1,6,1211.83,283.75,242.9,4989.75,1495.58,18863.0
2021-02-02,2,2021,5,Sfax,Barouni,Rainfed,Medium,Traditionnel,33.06,80.8,7.28,20.39,5.39,23.9,1,1,7,1,10,994.27,289.64,237.8,4181.42,1283.91,20342.0
2021-02-02,2,2021,5,Sfax,Gerboui,Rainfed,Large,Traditionnel,22.0,80.4,6.19,11.66,4.15,15.8,1,1,5,1,8,616.48,182.8,239.9,2569.76,799.28,13086.0
2021-02-02,2,2021,5,Sud,Zalmati,Rainfed,Medium,Super-presses,4.6,55.1,1.46,2.05,1.09,3.5,1,1,1,1,4,159.34,44.12,248.2,641.99,203.46,3153.0
2021-02-03,2,2021,5,Nord,Zalmati,Rainfed,Small,Méthode en continu,33.86,87.7,11.85,16.98,5.03,12.1,1,2,3,1,7,1512.12,236.18,237.7,6361.48,1748.3,36022.0
2021-02-03,2,2021,5,Sfax,Zalmati,Irrigated,Small,Traditionnel,59.29,93.3,15.75,30.91,12.64,41.3,1,1,12,1,15,1459.24,285.31,236.5,6170.33,1744.55,49631.0
2021-02-03,2,2021,5,Sfax,Chétoui,Rainfed,Medium,Traditionnel,23.0,92.4,5.54,10.7,6.75,18.2,1,1,5,1,8,750.97,189.73,240.5,3122.0,940.7,17705.0
2021-02-03,2,2021,5,Centre,Barouni,Rainfed,Large,Traditionnel,33.55,82.3,8.01,17.95,7.59,22.6,1,1,7,1,10,1086.09,277.93,239.9,4527.85,1364.02,23201.0
2021-02-03,2,2021,5,Sud,Zalmati,Rainfed,Large,Méthode en continu,4.87,69.6,1.75,2.11,1.01,1.6,1,2,1,1,5,204.68,39.45,234.8,871.52,244.12,4603.0
2021-02-03,2,2021,5,Centre,Chemlali,Rainfed,Large,Super-presses,18.26,75.8,5.07,8.82,4.37,8.7,1,1,1,1,4,713.2,137.05,238.7,2987.98,850.25,16645.0
2021-02-04,2,2021,5,Sud,Chétoui,Irrigated,Large,Méthode en continu,19.84,85.2,6.14,10.68,3.02,7.6,1,2,1,1,5,919.42,152.03,238.3,3857.84,1071.45,20580.0
2021-02-04,2,2021,5,Sud,Barouni,Rainfed,Medium,Traditionnel,25.87,58.9,4.86,15.74,5.26,17.0,1,1,5,1,8,806.41,194.85,242.3,3328.13,1001.26,15819.0
2021-02-04,2,2021,5,Centre,Oueslati,Rainfed,Medium,Traditionnel,30.0,78.8,7.79,15.07,7.14,23.3,1,1,7,1,10,773.86,141.99,243.8,3174.21,915.85,22423.0
2021-02-04,2,2021,5,Centre,Barouni,Rainfed,Small,Méthode en continu,44.2,74.3,13.65,19.36,11.19,15.7,1,2,4,1,8,2417.34,472.19,233.1,10371.56,2889.53,50329.0
2021-02-05,2,2021,5,Centre,Zalmati,Irrigated,Medium,Méthode en continu,61.73,75.9,19.83,28.63,13.27,23.5,1,2,7,1,11,3297.73,598.39,251.1,13132.17,3896.12,67182.0
2021-02-05,2,2021,5,Nord,Chemlali,Irrigated,Medium,Méthode en continu,132.73,94.0,46.89,53.36,32.48,48.1,1,2,15,1,19,5593.92,789.92,237.2,23584.61,6383.84,150500.0
2021-02-06,2,2021,5,Centre,Barouni,Rainfed,Medium,Traditionnel,40.74,65.7,8.99,23.79,7.97,28.2,1,1,10,1,13,1358.4,249.27,243.4,5582.01,1607.67,36477.0
2021-02-06,2,2021,5,Centre,Zalmati,Rainfed,Medium,Traditionnel,27.75,71.6,6.17,15.97,5.61,18.1,1,1,5,1,8,732.59,160.3,238.4,3073.36,892.89,21452.0
2021-02-07,2,2021,5,Sfax,Oueslati,Rainfed,Large,Méthode en continu,40.45,98.9,14.61,18.51,7.33,15.2,1,2,4,1,8,2094.72,214.8,235.4,8896.71,2309.53,50707.0
2021-02-07,2,2021,5,Sfax,Zalmati,Irrigated,Medium,Super-presses,69.39,95.2,21.35,30.82,17.22,37.7,1,1,10,1,13,2535.19,461.4,236.4,10723.95,2996.58,47182.0
2021-02-08,2,2021,6,Centre,Gerboui,Irrigated,Large,Super-presses,29.72,85.1,9.07,15.53,5.12,17.0,1,1,3,1,6,1035.68,206.13,243.3,4256.19,1241.81,28460.0
2021-02-08,2,2021,6,Sfax,Chemlali,Irrigated,Medium,Traditionnel,54.71,84.7,14.01,28.94,11.76,37.3,1,1,12,1,15,1498.83,390.23,242.9,6171.13,1889.05,46409.0
2021-02-08,2,2021,6,Nord,Zalmati,Irrigated,Medium,Méthode en continu,67.58,97.4,23.24,28.1,16.25,23.6,1,2,7,1,11,3695.58,767.27,236.6,15621.81,4462.86,105853.0
2021-02-08,2,2021,6,Sud,Zarazi,Rainfed,Medium,Méthode en continu,19.77,57.9,5.15,11.67,2.96,5.9,1,2,1,1,5,1119.87,132.28,230.8,4851.35,1252.15,17874.0
2021-02-08,2,2021,6,Sfax,Gerboui,Rainfed,Large,Traditionnel,51.19,85.4,13.08,29.77,8.35,34.9,1,1,12,1,15,1276.79,242.15,241.4,5289.35,1518.94,30925.0
2021-02-08,2,2021,6,Sud,Zalmati,Irrigated,Small,Super-presses,18.16,74.7,4.97,10.16,3.03,8.0,1,1,1,1,4,855.44,117.76,237.9,3596.12,973.2,11513.0
2021-02-09,2,2021,6,Centre,Barouni,Rainfed,Small,Méthode en continu,21.39,71.6,7.56,10.46,3.38,7.3,1,2,2,1,6,864.32,240.36,246.5,3505.89,1104.68,28834.0
2021-02-09,2,2021,6,Sud,Chétoui,Rainfed,Large,Méthode en continu,6.84,73.4,2.02,3.47,1.35,2.6,1,2,1,1,5,334.13,72.05,245.2,1362.61,406.18,6484.0
2021-02-09,2,2021,6,Nord,Oueslati,Rainfed,Medium,Super-presses,31.22,89.1,8.28,17.21,5.73,16.3,1,1,5,1,8,1101.97,151.61,239.8,4595.73,1253.58,27556.0
2021-02-09,2,2021,6,Sfax,Chemlali,Irrigated,Small,Super-presses,46.58,96.8,14.61,24.11,7.86,26.1,1,1,7,1,10,1611.24,349.56,237.3,6790.93,1960.8,35102.0
2021-02-09,2,2021,6,Sfax,Zarazi,Irrigated,Large,Super-presses,32.57,98.0,11.28,13.24,8.06,18.2,1,1,5,1,8,1399.49,165.66,239.9,5832.85,1565.16,20176.0
2021-02-10,2,2021,6,Nord,Oueslati,Irrigated,Small,Méthode en continu,71.46,100.0,25.53,31.85,14.07,25.9,1,2,8,1,12,3248.14,625.95,239.4,13566.22,3874.09,96433.0
2021-02-10,2,2021,6,Sfax,Chemlali,Rainfed,Medium,Méthode en continu,28.33,76.7,10.16,11.8,6.37,8.6,1,2,2,1,6,1566.92,272.97,242.4,6463.37,1839.9,35115.0
2021-02-10,2,2021,6,Sfax,Chétoui,Rainfed,Large,Traditionnel,31.99,87.2,7.75,17.97,6.27,23.2,1,1,7,1,10,997.71,278.97,233.9,4265.75,1276.68,19236.0
2021-02-10,2,2021,6,Nord,Chemlali,Rainfed,Small,Traditionnel,53.37,85.6,13.55,24.43,15.39,38.2,1,1,12,1,15,1914.8,520.29,249.1,7687.91,2435.09,51458.0
2021-02-11,2,2021,6,Sud,Barouni,Rainfed,Small,Méthode en continu,7.72,65.3,2.17,3.59,1.97,3.4,1,2,1,1,5,424.8,79.64,246.7,1721.83,504.43,8699.0
2021-02-11,2,2021,6,Nord,Oueslati,Rainfed,Large,Traditionnel,35.84,100.0,9.85,18.73,7.26,26.9,1,1,7,1,10,900.0,226.4,234.2,3842.06,1126.4,32054.0
2021-02-11,2,2021,6,Centre,Chétoui,Rainfed,Small,Super-presses,35.58,88.2,9.69,18.3,7.59,20.2,1,1,5,1,8,1149.41,119.81,234.8,4894.76,1269.22,28218.0
2021-02-11,2,2021,6,Sud,Chemlali,Irrigated,Small,Méthode en continu,12.42,68.0,2.84,5.78,3.8,4.2,1,2,1,1,5,548.74,144.09,236.4,2320.86,692.83,12761.0
2021-02-11,2,2021,6,Centre,Chemlali,Irrigated,Medium,Traditionnel,29.68,71.1,6.6,17.85,5.23,21.2,1,1,5,1,8,892.32,247.28,245.3,3637.72,1139.6,23923.0
2021-02-12,2,2021,6,Sfax,Gerboui,Irrigated,Medium,Super-presses,42.14,78.2,11.51,22.48,8.15,21.8,1,1,7,1,10,1774.93,259.94,226.0,7854.66,2034.87,28845.0
2021-02-12,2,2021,6,Centre,Chemlali,Rainfed,Medium,Méthode en continu,50.86,72.0,15.62,26.33,8.91,18.4,1,2,6,1,10,2580.19,407.18,242.0,10660.31,2987.37,57407.0
2021-02-13,2,2021,6,Centre,Oueslati,Rainfed,Small,Méthode en continu,26.91,74.2,8.56,12.89,5.46,10.8,1,2,2,1,6,1234.26,353.43,236.1,5227.61,1587.69,33801.0
2021-02-13,2,2021,6,Nord,Barouni,Rainfed,Small,Traditionnel,23.91,86.2,6.24,11.43,6.24,14.7,1,1,5,1,8,590.21,67.57,237.5,2484.88,657.79,22769.0
2021-02-13,2,2021,6,Sfax,Chétoui,Irrigated,Large,Traditionnel,24.95,100.0,7.61,10.72,6.61,17.5,1,1,5,1,8,646.7,65.67,236.2,2737.68,712.37,17410.0
2021-02-14,2,2021,6,Sfax,Chétoui,Irrigated,Medium,Super-presses,28.6,100.0,8.54,12.25,7.81,17.1,1,1,3,1,6,1247.56,204.78,239.8,5203.15,1452.33,23091.0
2021-02-14,2,2021,6,Sfax,Barouni,Rainfed,Large,Super-presses,51.12,88.6,14.6,27.4,9.12,29.7,1,1,9,1,12,2260.76,367.73,254.6,8880.53,2628.5,30781.0
2021-02-14,2,2021,6,Centre,Chétoui,Rainfed,Small,Méthode en continu,33.74,76.7,11.33,17.17,5.24,9.9,1,2,3,1,7,1476.58,379.34,244.5,6040.13,1855.91,35172.0
2021-02-14,2,2021,6,Sfax,Gerboui,Rainfed,Medium,Méthode en continu,38.3,76.3,12.35,17.01,8.93,13.1,1,2,3,1,7,1753.88,322.92,226.9,7731.25,2076.8,47358.0
2021-02-14,2,2021,6,Sud,Zalmati,Rainfed,Small,Méthode en continu,9.18,60.9,2.27,4.23,2.68,3.2,1,2,1,1,5,479.84,94.1,229.9,2086.83,573.93,9837.0
2021-02-14,2,2021,6,Sud,Chemlali,Rainfed,Small,Méthode en continu,26.83,62.4,8.13,11.71,6.99,9.4,1,2,2,1,6,1080.47,220.8,243.5,4438.08,1301.27,30526.0
2021-02-15,2,2021,7,Centre,Oueslati,Irrigated,Small,Méthode en continu,36.61,80.9,11.82,17.97,6.81,10.9,1,2,3,1,7,1484.94,270.46,239.4,6202.42,1755.4,41387.0
2021-02-15,2,2021,7,Nord,Barouni,Irrigated,Small,Méthode en continu,74.88,92.5,25.83,37.99,11.07,25.6,1,2,8,1,12,4243.82,542.14,246.9,17187.79,4785.95,104821.0
2021-02-16,2,2021,7,Centre,Zarazi,Rainfed,Medium,Méthode en continu,12.08,71.3,3.99,6.34,1.74,3.1,1,2,1,1,5,534.67,114.61,250.9,2130.95,649.27,15006.0
2021-02-16,2,2021,7,Sud,Barouni,Irrigated,Small,Méthode en continu,16.88,68.3,4.51,8.12,4.25,6.8,1,2,1,1,5,890.02,132.0,241.1,3691.53,1022.02,18558.0
2021-02-16,2,2021,7,Sud,Oueslati,Rainfed,Medium,Super-presses,14.37,67.1,3.84,6.91,3.62,9.3,1,1,1,1,4,566.65,125.55,232.7,2434.93,692.2,9983.0
2021-02-17,2,2021,7,Centre,Gerboui,Irrigated,Small,Méthode en continu,39.64,91.0,13.73,17.64,8.27,14.3,1,2,3,1,7,1675.27,245.86,240.4,6968.82,1921.13,48022.0
2021-02-17,2,2021,7,Sud,Gerboui,Rainfed,Medium,Super-presses,10.99,53.7,2.51,5.49,2.99,6.2,1,1,1,1,4,410.34,98.5,241.2,1701.15,508.84,8345.0
2021-02-18,2,2021,7,Centre,Barouni,Rainfed,Medium,Méthode en continu,24.21,68.1,7.72,12.05,4.44,9.7,1,2,2,1,6,1396.75,204.31,232.3,6013.8,1601.06,27938.0
2021-02-18,2,2021,7,Nord,Zalmati,Irrigated,Small,Super-presses,79.17,98.0,24.7,36.4,18.07,42.9,1,1,12,1,15,3388.72,615.42,236.4,14337.0,4004.14,70039.0
2021-02-18,2,2021,7,Sfax,Gerboui,Irrigated,Large,Super-presses,50.01,95.5,15.43,26.85,7.73,27.7,1,1,9,1,12,2027.82,403.36,247.1,8206.55,2431.19,29720.0
2021-02-19,2,2021,7,Centre,Chétoui,Rainfed,Medium,Méthode en continu,33.96,79.3,11.19,17.07,5.7,12.7,1,2,3,1,7,1906.8,510.22,246.0,7752.41,2417.01,48074.0
2021-02-20,2,2021,7,Sud,Barouni,Rainfed,Small,Super-presses,14.8,69.5,3.82,7.08,3.9,8.7,1,1,1,1,4,532.05,110.5,236.2,2252.88,642.56,11344.0
2021-02-20,2,2021,7,Centre,Zarazi,Rainfed,Large,Méthode en continu,35.19,70.1,10.98,16.97,7.24,11.5,1,2,3,1,7,1886.2,265.15,239.6,7872.71,2151.35,49377.0
2021-02-20,2,2021,7,Nord,Gerboui,Rainfed,Small,Méthode en continu,15.11,78.1,5.06,6.32,3.73,6.2,1,2,1,1,5,623.94,62.75,234.9,2655.98,686.69,17364.0
2021-02-20,2,2021,7,Centre,Barouni,Rainfed,Small,Super-presses,30.14,64.1,8.14,13.84,8.16,16.9,1,1,5,1,8,1354.48,154.15,244.3,5544.12,1508.63,22522.0
2021-02-21,2,2021,7,Sud,Gerboui,Rainfed,Large,Traditionnel,1.47,69.9,0.24,0.87,0.36,2.0,1,1,2,1,5,52.24,8.35,244.6,213.6,60.59,859.0
2021-02-21,2,2021,7,Centre,Zalmati,Rainfed,Small,Super-presses,28.69,63.7,7.32,16.7,4.67,15.2,1,1,3,1,6,1245.42,260.99,241.4,5159.89,1506.4,23174.0
2021-02-21,2,2021,7,Centre,Gerboui,Rainfed,Medium,Méthode en continu,28.4,61.4,7.89,14.82,5.7,9.5,1,2,2,1,6,1344.32,257.05,236.3,5689.34,1601.38,37974.0
2021-02-22,2,2021,8,Sfax,Oueslati,Rainfed,Small,Traditionnel,33.46,88.2,8.06,16.4,9.0,20.8,1,1,7,1,10,1035.65,285.25,247.1,4190.39,1320.91,27632.0
2021-02-22,2,2021,8,Nord,Barouni,Rainfed,Medium,Méthode en continu,67.1,94.3,23.56,28.39,15.16,23.9,1,2,7,1,11,3076.47,741.62,235.5,13062.48,3818.09,83095.0
2021-02-22,2,2021,8,Sfax,Zalmati,Irrigated,Medium,Super-presses,50.5,83.5,16.01,26.92,7.56,29.1,1,1,9,1,12,1950.43,201.16,246.6,7909.84,2151.59,39111.0
2021-02-22,2,2021,8,Sud,Gerboui,Rainfed,Medium,Traditionnel,7.58,66.1,1.32,4.42,1.84,3.4,1,1,2,1,5,222.87,44.27,235.8,945.0,267.14,3974.0
2021-02-22,2,2021,8,Nord,Zarazi,Rainfed,Medium,Traditionnel,39.28,83.3,9.62,22.16,7.51,27.4,1,1,7,1,10,1298.92,164.83,230.7,5630.53,1463.75,37805.0
2021-02-23,2,2021,8,Sud,Zalmati,Rainfed,Large,Super-presses,16.88,67.6,4.8,8.58,3.5,10.4,1,1,1,1,4,765.88,165.11,242.5,3158.02,930.99,8719.0
2021-02-23,2,2021,8,Sfax,Barouni,Irrigated,Large,Super-presses,39.31,83.0,11.39,17.35,10.57,21.8,1,1,5,1,8,1394.93,397.74,240.6,5797.12,1792.67,25271.0
2021-02-23,2,2021,8,Nord,Oueslati,Irrigated,Medium,Méthode en continu,104.9,100.0,37.82,44.52,22.56,36.2,1,2,12,1,16,4492.09,789.53,234.4,19167.58,5281.62,142896.0
2021-02-23,2,2021,8,Centre,Barouni,Rainfed,Large,Traditionnel,33.06,69.4,8.13,18.3,6.63,22.4,1,1,7,1,10,1110.41,303.59,238.9,4647.16,1414.0,24422.0
2021-02-23,2,2021,8,Sud,Zarazi,Rainfed,Small,Méthode en continu,19.77,57.6,6.04,8.87,4.86,7.4,1,2,1,1,5,1125.97,213.62,235.8,4775.92,1339.59,17058.0
2021-02-23,2,2021,8,Nord,Oueslati,Rainfed,Large,Méthode en continu,43.07,96.8,16.08,18.94,8.05,14.4,1,2,4,1,8,2499.73,274.31,235.8,10598.99,2774.03,62408.0
2021-02-24,2,2021,8,Centre,Zarazi,Rainfed,Medium,Traditionnel,25.7,69.3,5.12,13.9,6.68,18.3,1,1,5,1,8,699.9,158.23,241.9,2893.23,858.13,20912.0
2021-02-24,2,2021,8,Sfax,Barouni,Irrigated,Medium,Super-presses,80.16,75.9,22.64,36.08,21.44,44.9,1,1,14,1,17,3530.47,549.04,238.5,14802.56,4079.51,54667.0
2021-02-24,2,2021,8,Sfax,Zarazi,Rainfed,Large,Méthode en continu,20.08,82.3,5.61,11.46,3.01,6.8,1,2,2,1,6,1175.3,328.6,237.2,4954.25,1503.91,24860.0
2021-02-24,2,2021,8,Sfax,Zarazi,Rainfed,Medium,Super-presses,22.86,77.0,6.3,10.53,6.03,13.9,1,1,3,1,6,995.06,160.81,236.3,4210.51,1155.87,16737.0
2021-02-25,2,2021,8,Centre,Chemlali,Rainfed,Large,Super-presses,40.02,69.4,10.85,20.19,8.98,21.4,1,1,7,1,10,1802.72,518.26,240.9,7481.84,2320.97,28091.0
2021-02-25,2,2021,8,Sud,Gerboui,Rainfed,Large,Traditionnel,21.45,67.7,4.27,10.75,6.43,13.1,1,1,5,1,8,546.38,122.34,245.5,2225.76,668.73,14038.0
2021-02-25,2,2021,8,Nord,Oueslati,Rainfed,Large,Méthode en continu,38.28,100.0,13.35,15.35,9.58,13.7,1,2,3,1,7,1935.16,349.41,235.9,8202.37,2284.56,49141.0
2021-02-26,2,2021,8,Centre,Chemlali,Rainfed,Small,Méthode en continu,19.57,65.9,6.21,8.41,4.95,7.7,1,2,1,1,5,919.3,131.77,234.8,3915.31,1051.07,27950.0
2021-02-26,2,2021,8,Centre,Chemlali,Irrigated,Large,Super-presses,42.74,86.6,13.64,21.47,7.63,23.4,1,1,7,1,10,1958.29,586.24,235.2,8324.45,2544.53,27770.0
2021-02-26,2,2021,8,Sfax,Chétoui,Rainfed,Small,Super-presses,36.94,91.1,11.83,17.65,7.46,20.5,1,1,5,1,8,1239.62,335.1,248.4,4989.46,1574.72,30538.0
2021-02-27,2,2021,8,Sfax,Chétoui,Rainfed,Small,Traditionnel,34.93,84.3,7.96,18.25,8.71,24.4,1,1,7,1,10,886.81,124.19,239.6,3701.74,1011.01,28232.0
2021-02-27,2,2021,8,Sud,Oueslati,Rainfed,Large,Traditionnel,19.12,71.3,4.63,9.7,4.79,11.2,1,1,2,1,5,464.34,130.81,238.5,1946.68,595.15,11193.0
2021-02-28,2,2021,8,Centre,Gerboui,Rainfed,Large,Méthode en continu,32.12,81.0,10.44,13.09,8.58,9.7,1,2,3,1,7,1838.52,288.08,243.6,7548.2,2126.61,41418.0
2021-02-28,2,2021,8,Centre,Oueslati,Rainfed,Large,Traditionnel,39.31,79.0,10.46,22.8,6.04,26.4,1,1,7,1,10,1157.18,331.77,237.3,4877.09,1488.95,32734.0
2021-02-28,2,2021,8,Sud,Oueslati,Rainfed,Medium,Traditionnel,17.72,90.9,4.08,8.33,5.31,13.1,1,1,2,1,5,523.71,97.89,237.5,2205.51,621.61,12244.0
2021-03-01,3,2021,9,Sfax,Zalmati,Rainfed,Medium,Méthode en continu,25.46,76.0,8.67,10.3,6.5,8.1,1,2,2,1,6,1206.76,146.92,240.6,5015.37,1353.68,30821.0
2021-03-01,3,2021,9,Sfax,Chemlali,Irrigated,Large,Méthode en continu,5.59,92.3,1.69,3.01,0.89,3.3,1,2,1,1,5,234.31,40.58,232.7,1006.83,274.89,6114.0
2021-03-01,3,2021,9,Nord,Barouni,Rainfed,Large,Méthode en continu,38.48,82.7,11.95,18.2,8.33,12.8,1,2,3,1,7,1903.61,473.7,237.0,8032.57,2377.31,52682.0
2021-03-01,3,2021,9,Sfax,Barouni,Irrigated,Medium,Super-presses,66.4,85.3,20.14,30.47,15.79,36.5,1,1,10,1,13,2566.62,660.63,250.2,10259.18,3227.24,39269.0
2021-03-01,3,2021,9,Nord,Zalmati,Irrigated,Medium,Méthode en continu,67.28,85.6,22.93,32.48,11.87,23.8,1,2,7,1,11,3275.15,864.27,231.0,14179.17,4139.42,72717.0
2021-03-01,3,2021,9,Centre,Chemlali,Rainfed,Large,Super-presses,14.94,78.3,4.12,7.71,3.12,8.4,1,1,1,1,4,627.05,88.64,242.0,2590.85,715.7,12647.0
2021-03-01,3,2021,9,Sfax,Barouni,Rainfed,Small,Méthode en continu,23.2,78.1,7.61,9.59,6.0,6.7,1,2,2,1,6,1331.1,160.89,240.3,5540.36,1491.98,20063.0
2021-03-02,3,2021,9,Sud,Zalmati,Rainfed,Small,Méthode en continu,22.53,64.4,5.98,11.88,4.68,8.8,1,2,2,1,6,1302.2,259.5,244.2,5331.63,1561.7,19750.0
2021-03-02,3,2021,9,Sfax,Zalmati,Rainfed,Large,Super-presses,34.87,80.2,10.31,18.07,6.49,19.8,1,1,5,1,8,1294.75,157.69,241.3,5365.59,1452.44,28768.0
2021-03-02,3,2021,9,Nord,Chétoui,Rainfed,Medium,Super-presses,52.9,90.1,17.01,24.49,11.4,29.0,1,1,9,1,12,2526.96,453.65,244.1,10350.39,2980.61,44606.0
2021-03-02,3,2021,9,Centre,Zarazi,Rainfed,Small,Méthode en continu,39.19,65.7,11.86,20.51,6.82,14.0,1,2,3,1,7,2126.05,614.85,242.9,8752.18,2740.9,55819.0
2021-03-03,3,2021,9,Sud,Oueslati,Rainfed,Small,Super-presses,14.92,70.1,4.47,7.76,2.69,7.2,1,1,1,1,4,512.88,153.63,237.8,2156.85,666.51,8959.0
2021-03-04,3,2021,9,Centre,Oueslati,Irrigated,Large,Super-presses,54.57,89.2,16.12,26.46,11.99,29.0,1,1,9,1,12,2288.16,577.77,232.6,9837.83,2865.93,47770.0
2021-03-04,3,2021,9,Nord,Barouni,Rainfed,Medium,Méthode en continu,47.59,81.4,15.85,19.56,12.18,16.1,1,2,4,1,8,2618.02,520.54,239.4,10937.09,3138.56,64128.0
2021-03-04,3,2021,9,Sfax,Zalmati,Rainfed,Medium,Super-presses,42.16,72.3,12.71,19.56,9.88,23.1,1,1,7,1,10,1901.02,196.58,236.0,8055.53,2097.59,31350.0
2021-03-05,3,2021,9,Centre,Barouni,Rainfed,Large,Super-presses,24.99,77.4,7.05,11.99,5.95,14.2,1,1,3,1,6,1149.34,244.55,248.8,4618.64,1393.89,20630.0
2021-03-05,3,2021,9,Centre,Barouni,Rainfed,Medium,Méthode en continu,52.0,74.1,15.91,21.86,14.22,17.6,1,2,6,1,10,3042.35,788.77,235.7,12907.59,3831.12,71989.0
2021-03-05,3,2021,9,Centre,Zalmati,Irrigated,Small,Méthode en continu,26.8,79.4,8.4,13.42,4.98,10.1,1,2,2,1,6,1263.63,318.11,232.0,5446.56,1581.74,26510.0
2021-03-05,3,2021,9,Nord,Chétoui,Rainfed,Large,Traditionnel,25.98,93.3,6.54,14.75,4.69,17.8,1,1,5,1,8,845.87,188.65,242.4,3489.93,1034.52,25100.0
2021-03-05,3,2021,9,Centre,Zarazi,Rainfed,Small,Méthode en continu,32.54,81.8,11.05,14.68,6.81,11.2,1,2,3,1,7,1785.92,445.08,239.5,7455.39,2231.0,41713.0
2021-03-05,3,2021,9,Nord,Barouni,Rainfed,Large,Traditionnel,47.64,90.0,11.34,23.8,12.49,32.4,1,1,10,1,13,1602.24,411.37,240.3,6667.9,2013.62,44770.0
2021-03-05,3,2021,9,Sfax,Gerboui,Rainfed,Large,Traditionnel,39.22,79.3,8.18,20.7,10.34,28.3,1,1,7,1,10,995.57,167.16,250.1,3981.03,1162.72,25550.0
2021-03-05,3,2021,9,Centre,Oueslati,Irrigated,Small,Traditionnel,30.86,80.0,7.71,16.26,6.89,21.3,1,1,7,1,10,1093.73,179.66,243.0,4500.81,1273.39,21537.0
2021-03-06,3,2021,9,Sfax,Oueslati,Rainfed,Large,Traditionnel,32.81,92.1,8.29,18.73,5.79,23.9,1,1,7,1,10,1161.9,169.23,250.9,4630.18,1331.13,22821.0
2021-03-06,3,2021,9,Centre,Zarazi,Rainfed,Medium,Méthode en continu,25.02,64.9,7.92,13.18,3.92,9.4,1,2,2,1,6,1476.48,270.06,237.6,6214.82,1746.54,35662.0
2021-03-06,3,2021,9,Nord,Zalmati,Irrigated,Medium,Traditionnel,87.29,96.0,22.52,39.27,25.51,61.0,1,1,20,1,23,2501.41,330.2,231.0,10829.49,2831.61,89110.0
2021-03-06,3,2021,9,Sfax,Gerboui,Rainfed,Large,Méthode en continu,26.6,76.6,8.58,13.87,4.15,9.3,1,2,2,1,6,1454.82,404.08,242.3,6005.39,1858.91,23612.0
2021-03-06,3,2021,9,Sfax,Gerboui,Irrigated,Small,Super-presses,68.8,85.0,20.69,30.94,17.16,37.4,1,1,10,1,13,2944.83,592.79,244.9,12024.93,3537.63,46398.0
2021-03-06,3,2021,9,Sfax,Chemlali,Irrigated,Small,Méthode en continu,37.5,92.5,11.78,17.7,8.02,12.3,1,2,3,1,7,2135.13,391.95,236.3,9035.81,2527.08,43334.0
2021-03-07,3,2021,9,Nord,Chétoui,Irrigated,Large,Méthode en continu,55.19,100.0,18.98,27.7,8.51,20.4,1,2,6,1,10,2730.47,547.28,231.1,11813.38,3277.75,79397.0
2021-03-07,3,2021,9,Centre,Chemlali,Rainfed,Large,Super-presses,26.4,76.5,7.6,11.31,7.49,11.9,1,1,3,1,6,938.7,116.37,241.7,3883.29,1055.07,19750.0
2021-03-07,3,2021,9,Nord,Zalmati,Irrigated,Medium,Méthode en continu,98.49,100.0,35.61,38.37,24.52,33.2,1,2,10,1,14,3982.15,515.32,238.5,16697.44,4497.47,154790.0
2021-03-07,3,2021,9,Sfax,Chemlali,Irrigated,Large,Méthode en continu,47.17,91.6,16.33,24.67,6.17,16.0,1,2,4,1,8,2411.36,469.35,236.3,10203.11,2880.71,55656.0
2021-03-08,3,2021,10,Sud,Oueslati,Rainfed,Small,Méthode en continu,12.35,69.1,4.42,5.68,2.25,2.0,1,2,1,1,5,676.67,189.21,234.2,2889.47,865.88,11402.0
2021-03-08,3,2021,10,Nord,Chemlali,Irrigated,Medium,Méthode en continu,100.86,95.9,35.19,46.25,19.42,34.7,1,2,12,1,16,4174.14,679.35,244.1,17101.57,4853.49,158899.0
2021-03-08,3,2021,10,Nord,Barouni,Rainfed,Medium,Traditionnel,89.05,87.9,21.41,52.11,15.53,61.3,1,1,20,1,23,2161.81,486.56,248.1,8711.93,2648.37,68896.0
2021-03-08,3,2021,10,Sud,Zalmati,Rainfed,Large,Méthode en continu,1.87,59.4,0.42,0.95,0.5,0.5,1,2,1,1,5,83.97,11.94,243.9,344.29,95.91,1671.0
