Date,Month,Year,Week,Source,Olive_Type,Condition,Olive_Size,Press_Method,Quantity_Olives_Tons,Oil_Quality_Score,Oil_Quantity_Tons,Waste_Fitoura_Tons,Waste_Margin_Tons,Processing_Time_Hours,Employees_Comptables,Employees_Registeurs,Employees_Ouvriers,Employees_Guards,Total_Employees,Global_Active_Power_kWh,Global_Reactive_Power_kVAr,Voltage_V,Global_Intensity_A,Total_Energy_Consumption_kWh,Water_Consumption_Liters,Water_Consumption_m3,Electricity_Price_TND_per_kWh,Water_Price_TND_per_m3,Electricity_Cost_TND,Water_Cost_TND,Total_Utility_Cost_TND,Hourly_Wage_Ouvriers_TND,Hourly_Wage_Comptables_TND,Hourly_Wage_Registeurs_TND,Hourly_Wage_Guards_TND,Ouvriers_Cost_TND,Comptables_Cost_TND,Registeurs_Cost_TND,Guards_Cost_TND,Total_Labor_Cost_TND,Total_Operational_Cost_TND
2021-01-19,1,2021,3,Nord,Chemlali,Rainfed,Large,Traditionnel,51.01,93.7,14.18,25.77,11.05,34.0,1,1,12,1,15,1647.79,169.69,251.4,6554.06,1647.79,39298.0,39.298,0.352,0.2,580.024,7.86,587.883,2.5,6.0,3.5,3.0,1020.334,204.067,119.039,102.033,1445.474,2033.357
2021-01-19,1,2021,3,Sfax,Zalmati,Irrigated,Small,Traditionnel,29.54,88.7,7.61,15.78,6.15,20.3,1,1,5,1,8,1013.43,297.97,240.6,4211.29,1013.43,25184.0,25.184,0.352,0.2,356.728,5.037,361.765,2.5,6.0,3.5,3.0,253.428,121.645,70.96,60.823,506.856,868.621
2021-01-19,1,2021,3,Sfax,Barouni,Irrigated,Medium,Méthode en continu,13.84,89.4,4.51,6.36,2.96,2.8,1,2,1,1,5,715.96,109.67,238.1,3007.39,715.96,17417.0,17.417,0.352,0.2,252.016,3.483,255.5,2.5,6.0,3.5,3.0,6.885,16.525,19.279,8.263,50.952,306.452
2021-01-19,1,2021,3,Sud,Gerboui,Rainfed,Small,Traditionnel,16.23,59.9,3.33,9.8,3.1,11.2,1,1,2,1,5,516.28,60.77,242.0,2133.0,516.28,9821.0,9.821,0.352,0.2,181.73,1.964,183.695,2.5,6.0,3.5,3.0,55.835,67.002,39.084,33.501,195.421,379.116
2021-01-20,1,2021,3,Sfax,Gerboui,Rainfed,Large,Méthode en continu,46.21,83.0,15.38,18.54,12.29,14.2,1,2,4,1,8,2226.45,469.82,227.3,9796.38,2226.45,55660.0,55.66,0.352,0.2,783.71,11.132,794.842,2.5,6.0,3.5,3.0,141.663,84.998,99.164,42.499,368.323,1163.165
2021-01-20,1,2021,3,Nord,Barouni,Rainfed,Medium,Super-presses,28.9,85.7,9.89,12.5,6.51,15.9,1,1,3,1,6,1056.69,260.92,238.9,4423.88,1056.69,20586.0,20.586,0.352,0.2,371.955,4.117,376.072,2.5,6.0,3.5,3.0,119.179,95.343,55.617,47.672,317.81,693.883
2021-01-20,1,2021,3,Centre,Barouni,Rainfed,Large,Traditionnel,27.01,75.0,6.67,15.08,5.26,19.3,1,1,5,1,8,913.45,208.87,232.4,3930.29,913.45,19704.0,19.704,0.352,0.2,321.535,3.941,325.476,2.5,6.0,3.5,3.0,241.682,116.007,67.671,58.004,483.364,808.84
2021-01-20,1,2021,3,Nord,Zarazi,Rainfed,Large,Méthode en continu,40.11,89.9,13.45,18.17,8.49,14.5,1,2,4,1,8,2383.2,506.28,235.1,10137.44,2383.2,57487.0,57.487,0.352,0.2,838.885,11.497,850.382,2.5,6.0,3.5,3.0,144.905,86.943,101.433,43.471,376.752,1227.135
2021-01-20,1,2021,3,Sud,Zalmati,Rainfed,Small,Super-presses,18.85,65.8,5.48,8.09,5.28,10.8,1,1,1,1,4,849.77,109.24,229.8,3697.93,849.77,10387.0,10.387,0.352,0.2,299.118,2.077,301.195,2.5,6.0,3.5,3.0,27.071,64.971,37.9,32.485,162.427,463.622
2021-01-20,1,2021,3,Centre,Gerboui,Rainfed,Small,Méthode en continu,45.04,69.9,13.41,24.57,7.05,16.4,1,2,4,1,8,2408.68,262.08,242.0,9954.04,2408.68,64162.0,64.162,0.352,0.2,847.855,12.832,860.688,2.5,6.0,3.5,3.0,164.479,98.687,115.135,49.344,427.645,1288.333
2021-01-20,1,2021,3,Nord,Zarazi,Rainfed,Small,Méthode en continu,37.85,88.0,13.12,16.96,7.76,13.8,1,2,3,1,7,1946.83,573.1,239.1,8143.5,1946.83,53247.0,53.247,0.352,0.2,685.286,10.649,695.935,2.5,6.0,3.5,3.0,103.254,82.603,96.37,41.302,323.529,1019.464
2021-01-20,1,2021,3,Centre,Chemlali,Rainfed,Medium,Super-presses,31.22,69.4,8.62,14.83,7.77,16.8,1,1,5,1,8,1089.82,139.01,234.3,4651.69,1089.82,28542.0,28.542,0.352,0.2,383.618,5.708,389.326,2.5,6.0,3.5,3.0,209.948,100.775,58.785,50.387,419.895,809.221
2021-01-20,1,2021,3,Nord,Barouni,Irrigated,Large,Méthode en continu,85.23,100.0,30.53,39.47,15.22,30.9,1,2,9,1,13,4509.39,1088.28,231.4,19490.48,4509.39,127006.0,127.006,0.352,0.2,1587.305,25.401,1612.707,2.5,6.0,3.5,3.0,696.206,185.655,216.597,92.827,1191.285,2803.992
2021-01-20,1,2021,3,Nord,Chemlali,Rainfed,Medium,Traditionnel,63.1,95.2,15.26,31.23,16.61,45.5,1,1,15,1,18,1740.92,438.16,244.8,7111.46,1740.92,48990.0,48.99,0.352,0.2,612.803,9.798,622.601,2.5,6.0,3.5,3.0,1707.726,273.236,159.388,136.618,2276.968,2899.569
2021-01-20,1,2021,3,Nord,Chétoui,Rainfed,Small,Méthode en continu,31.51,90.8,10.56,14.16,6.79,13.0,1,2,3,1,7,1768.22,200.95,241.8,7312.48,1768.22,40234.0,40.234,0.352,0.2,622.415,8.047,630.462,2.5,6.0,3.5,3.0,97.766,78.213,91.248,39.106,306.333,936.795
2021-01-21,1,2021,3,Nord,Zalmati,Rainfed,Medium,Méthode en continu,41.69,83.9,14.7,18.02,8.96,14.9,1,2,4,1,8,1760.16,274.08,236.7,7437.05,1760.16,61897.0,61.897,0.352,0.2,619.577,12.379,631.956,2.5,6.0,3.5,3.0,149.091,89.454,104.363,44.727,387.635,1019.592
2021-01-22,1,2021,3,Sfax,Barouni,Irrigated,Small,Méthode en continu,49.04,95.1,16.97,19.62,12.45,17.0,1,2,4,1,8,2154.85,438.96,237.9,9059.46,2154.85,46256.0,46.256,0.352,0.2,758.506,9.251,767.757,2.5,6.0,3.5,3.0,170.028,102.017,119.02,51.009,442.074,1209.831
2021-01-22,1,2021,3,Centre,Oueslati,Rainfed,Large,Traditionnel,23.57,83.9,5.67,11.49,6.41,15.8,1,1,5,1,8,623.41,122.31,235.4,2648.2,623.41,18964.0,18.964,0.352,0.2,219.441,3.793,223.233,2.5,6.0,3.5,3.0,197.049,94.584,55.174,47.292,394.098,617.332
2021-01-22,1,2021,3,Centre,Chemlali,Irrigated,Large,Traditionnel,37.69,88.6,10.04,22.1,5.55,26.3,1,1,7,1,10,1263.91,132.67,233.3,5416.53,1263.91,35745.0,35.745,0.352,0.2,444.895,7.149,452.044,2.5,6.0,3.5,3.0,459.895,157.678,91.979,78.839,788.392,1240.435
2021-01-22,1,2021,3,Centre,Chemlali,Irrigated,Large,Méthode en continu,52.53,84.3,18.11,21.79,12.63,17.4,1,2,6,1,10,2584.89,708.92,236.6,10926.35,2584.89,63608.0,63.608,0.352,0.2,909.88,12.722,922.602,2.5,6.0,3.5,3.0,261.169,104.468,121.879,52.234,539.749,1462.351
2021-01-23,1,2021,3,Centre,Chétoui,Rainfed,Large,Méthode en continu,24.26,81.6,7.21,11.16,5.89,9.9,1,2,2,1,6,1452.56,364.33,236.8,6135.06,1452.56,25522.0,25.522,0.352,0.2,511.301,5.104,516.406,2.5,6.0,3.5,3.0,49.426,59.311,69.196,29.655,207.588,723.993
2021-01-24,1,2021,3,Sfax,Gerboui,Irrigated,Small,Traditionnel,67.33,80.3,15.79,40.08,11.47,47.4,1,1,15,1,18,1717.67,225.02,238.1,7212.83,1717.67,39543.0,39.543,0.352,0.2,604.62,7.909,612.529,2.5,6.0,3.5,3.0,1777.809,284.449,165.929,142.225,2370.412,2982.941
2021-01-24,1,2021,3,Nord,Zarazi,Rainfed,Large,Super-presses,23.44,92.6,7.42,11.6,4.43,14.7,1,1,3,1,6,1084.26,323.07,241.1,4496.5,1084.26,20681.0,20.681,0.352,0.2,381.658,4.136,385.794,2.5,6.0,3.5,3.0,110.128,88.102,51.393,44.051,293.674,679.468
2021-01-24,1,2021,3,Sud,Gerboui,Irrigated,Medium,Traditionnel,25.44,74.0,5.28,14.2,5.95,18.3,1,1,5,1,8,773.07,167.13,241.0,3207.29,773.07,13609.0,13.609,0.352,0.2,272.12,2.722,274.842,2.5,6.0,3.5,3.0,229.136,109.985,64.158,54.993,458.272,733.113
2021-01-24,1,2021,3,Sfax,Oueslati,Rainfed,Large,Traditionnel,41.46,87.1,9.92,22.76,8.78,26.8,1,1,10,1,13,1449.3,217.43,230.7,6282.63,1449.3,29449.0,29.449,0.352,0.2,510.155,5.89,516.045,2.5,6.0,3.5,3.0,669.282,160.628,93.699,80.314,1003.923,1519.968
2021-01-24,1,2021,3,Sud,Zalmati,Irrigated,Medium,Traditionnel,25.95,77.4,6.24,15.05,4.66,17.2,1,1,5,1,8,810.43,242.99,250.3,3238.03,810.43,13756.0,13.756,0.352,0.2,285.273,2.751,288.024,2.5,6.0,3.5,3.0,214.93,103.166,60.18,51.583,429.86,717.884
2021-01-24,1,2021,3,Centre,Oueslati,Irrigated,Medium,Méthode en continu,39.48,91.3,13.16,19.48,6.84,13.8,1,2,3,1,7,1928.81,397.48,237.5,8122.59,1928.81,48699.0,48.699,0.352,0.2,678.942,9.74,688.682,2.5,6.0,3.5,3.0,103.499,82.799,96.599,41.399,324.296,1012.978
2021-01-25,1,2021,4,Sfax,Chétoui,Irrigated,Medium,Super-presses,27.08,99.3,8.5,14.51,4.07,15.0,1,1,3,1,6,1196.82,344.93,237.7,5035.53,1196.82,18259.0,18.259,0.352,0.2,421.279,3.652,424.931,2.5,6.0,3.5,3.0,112.771,90.217,52.627,45.109,300.724,725.655
2021-01-25,1,2021,4,Nord,Zalmati,Rainfed,Medium,Super-presses,34.02,86.7,9.72,17.15,7.16,18.5,1,1,5,1,8,1306.4,193.31,240.8,5424.84,1306.4,30361.0,30.361,0.352,0.2,459.851,6.072,465.924,2.5,6.0,3.5,3.0,230.869,110.817,64.643,55.409,461.738,927.662
2021-01-25,1,2021,4,Sud,Zalmati,Rainfed,Large,Super-presses,14.6,77.8,4.5,7.92,2.18,6.9,1,1,1,1,4,533.17,96.27,237.9,2240.74,533.17,9884.0,9.884,0.352,0.2,187.676,1.977,189.653,2.5,6.0,3.5,3.0,17.351,41.642,24.291,20.821,104.105,293.758
2021-01-25,1,2021,4,Sud,Gerboui,Irrigated,Large,Super-presses,16.39,79.6,4.82,8.89,2.67,7.0,1,1,1,1,4,700.66,203.22,236.7,2959.98,700.66,8785.0,8.785,0.352,0.2,246.631,1.757,248.388,2.5,6.0,3.5,3.0,17.414,41.794,24.38,20.897,104.484,352.872
2021-01-26,1,2021,4,Sfax,Zarazi,Rainfed,Large,Traditionnel,26.42,76.4,6.74,13.81,5.86,17.9,1,1,5,1,8,674.51,167.14,232.6,2900.47,674.51,18072.0,18.072,0.352,0.2,237.428,3.614,241.042,2.5,6.0,3.5,3.0,223.843,107.445,62.676,53.722,447.686,688.728
2021-01-26,1,2021,4,Centre,Oueslati,Rainfed,Large,Méthode en continu,52.06,85.8,17.4,26.6,8.05,19.0,1,2,6,1,10,2419.47,714.76,241.0,10038.82,2419.47,66482.0,66.482,0.352,0.2,851.655,13.296,864.951,2.5,6.0,3.5,3.0,285.602,114.241,133.281,57.12,590.244,1455.196
2021-01-26,1,2021,4,Sfax,Zalmati,Irrigated,Small,Méthode en continu,61.7,82.2,19.16,29.37,13.18,22.0,1,2,7,1,11,3541.33,503.57,244.8,14464.98,3541.33,78242.0,78.242,0.352,0.2,1246.546,15.648,1262.195,2.5,6.0,3.5,3.0,385.315,132.108,154.126,66.054,737.602,1999.797
2021-01-26,1,2021,4,Nord,Barouni,Rainfed,Small,Super-presses,75.88,91.6,23.8,35.22,16.87,43.5,1,1,12,1,15,2457.02,690.47,240.4,10219.5,2457.02,68299.0,68.299,0.352,0.2,864.872,13.66,878.532,2.5,6.0,3.5,3.0,1305.46,261.092,152.304,130.546,1849.402,2727.933
2021-01-26,1,2021,4,Sud,Zalmati,Rainfed,Medium,Traditionnel,17.09,60.0,3.32,8.44,5.32,13.1,1,1,2,1,5,606.42,120.93,238.5,2542.29,606.42,8949.0,8.949,0.352,0.2,213.46,1.79,215.25,2.5,6.0,3.5,3.0,65.669,78.802,45.968,39.401,229.841,445.091
2021-01-26,1,2021,4,Nord,Oueslati,Rainfed,Small,Traditionnel,69.37,91.2,17.91,32.98,18.48,49.4,1,1,15,1,18,1870.72,559.75,238.1,7856.96,1870.72,53970.0,53.97,0.352,0.2,658.495,10.794,669.289,2.5,6.0,3.5,3.0,1854.194,296.671,173.058,148.335,2472.258,3141.547
2021-01-26,1,2021,4,Nord,Chemlali,Rainfed,Small,Méthode en continu,54.13,90.6,18.37,25.82,9.95,19.3,1,2,6,1,10,2998.85,700.19,243.3,12326.48,2998.85,59794.0,59.794,0.352,0.2,1055.593,11.959,1067.552,2.5,6.0,3.5,3.0,289.757,115.903,135.22,57.951,598.832,1666.384
2021-01-26,1,2021,4,Sfax,Chemlali,Rainfed,Medium,Méthode en continu,24.72,71.6,6.65,13.1,4.97,8.4,1,2,2,1,6,1115.7,283.91,235.6,4734.58,1115.7,28055.0,28.055,0.352,0.2,392.725,5.611,398.336,2.5,6.0,3.5,3.0,42.151,50.581,59.011,25.291,177.034,575.37
2021-01-27,1,2021,4,Centre,Chemlali,Rainfed,Large,Traditionnel,32.4,76.9,7.02,19.21,6.18,20.5,1,1,7,1,10,1028.05,192.77,240.6,4272.89,1028.05,26743.0,26.743,0.352,0.2,361.875,5.349,367.223,2.5,6.0,3.5,3.0,357.984,122.737,71.597,61.369,613.687,980.91
2021-01-27,1,2021,4,Nord,Barouni,Irrigated,Medium,Traditionnel,65.6,88.5,16.9,32.51,16.19,45.1,1,1,15,1,18,2350.31,638.71,238.0,9874.83,2350.31,61695.0,61.695,0.352,0.2,827.31,12.339,839.649,2.5,6.0,3.5,3.0,1691.923,270.708,157.913,135.354,2255.897,3095.546
2021-01-27,1,2021,4,Centre,Barouni,Rainfed,Small,Méthode en continu,26.4,69.5,7.95,14.54,3.91,8.4,1,2,2,1,6,1390.16,261.45,234.3,5934.41,1390.16,32424.0,32.424,0.352,0.2,489.338,6.485,495.823,2.5,6.0,3.5,3.0,42.079,50.495,58.911,25.247,176.732,672.554
2021-01-27,1,2021,4,Centre,Barouni,Rainfed,Large,Méthode en continu,28.83,73.5,9.36,14.91,4.55,7.0,1,2,2,1,6,1355.47,319.4,244.9,5535.71,1355.47,35973.0,35.973,0.352,0.2,477.126,7.195,484.321,2.5,6.0,3.5,3.0,35.099,42.119,49.139,21.059,147.416,631.737
2021-01-29,1,2021,4,Sfax,Barouni,Irrigated,Large,Méthode en continu,2.94,88.2,1.16,1.41,0.38,0.5,1,2,1,1,5,149.98,43.59,242.9,617.55,149.98,3575.0,3.575,0.352,0.2,52.791,0.715,53.506,2.5,6.0,3.5,3.0,1.25,3.0,3.5,1.5,9.25,62.756
2021-01-29,1,2021,4,Nord,Zarazi,Rainfed,Large,Traditionnel,45.21,89.6,10.94,21.34,12.93,32.6,1,1,10,1,13,1114.66,315.94,234.7,4749.94,1114.66,42676.0,42.676,0.352,0.2,392.36,8.535,400.895,2.5,6.0,3.5,3.0,816.213,195.891,114.27,97.946,1224.32,1625.215
2021-01-29,1,2021,4,Nord,Zalmati,Rainfed,Medium,Traditionnel,49.58,74.2,11.15,30.65,7.78,34.9,1,1,10,1,13,1488.17,389.03,241.0,6175.92,1488.17,39565.0,39.565,0.352,0.2,523.837,7.913,531.75,2.5,6.0,3.5,3.0,871.975,209.274,122.076,104.637,1307.962,1839.712
2021-01-29,1,2021,4,Sud,Gerboui,Rainfed,Large,Traditionnel,17.68,68.8,3.99,10.12,3.57,11.5,1,1,2,1,5,482.92,103.33,244.0,1979.39,482.92,11099.0,11.099,0.352,0.2,169.987,2.22,172.206,2.5,6.0,3.5,3.0,57.457,68.948,40.22,34.474,201.099,373.305
2021-01-29,1,2021,4,Nord,Chétoui,Rainfed,Large,Traditionnel,42.72,94.2,10.52,19.69,12.5,30.1,1,1,10,1,13,1389.55,271.75,241.8,5746.03,1389.55,42969.0,42.969,0.352,0.2,489.122,8.594,497.716,2.5,6.0,3.5,3.0,752.978,180.715,105.417,90.357,1129.467,1627.183
2021-01-29,1,2021,4,Sud,Oueslati,Rainfed,Medium,Super-presses,16.32,72.9,5.34,6.83,4.15,9.2,1,1,1,1,4,605.05,75.79,246.7,2452.19,605.05,10380.0,10.38,0.352,0.2,212.978,2.076,215.053,2.5,6.0,3.5,3.0,23.007,55.217,32.21,27.608,138.042,353.096
2021-01-29,1,2021,4,Sfax,Zarazi,Rainfed,Large,Traditionnel,25.33,70.9,5.22,13.35,6.76,18.9,1,1,5,1,8,744.39,167.67,238.4,3122.64,744.39,20863.0,20.863,0.352,0.2,262.025,4.173,266.198,2.5,6.0,3.5,3.0,236.446,113.494,66.205,56.747,472.892,739.09
2021-01-31,1,2021,4,Nord,Zalmati,Rainfed,Large,Méthode en continu,55.78,76.5,17.77,30.24,7.76,18.1,1,2,6,1,10,2312.96,362.63,236.0,9801.35,2312.96,70052.0,70.052,0.352,0.2,814.163,14.01,828.173,2.5,6.0,3.5,3.0,271.073,108.429,126.501,54.215,560.217,1388.39
2021-01-31,1,2021,4,Sfax,Zarazi,Rainfed,Large,Méthode en continu,10.52,85.4,4.01,4.72,1.79,4.6,1,2,1,1,5,526.15,60.07,237.2,2218.19,526.15,10508.0,10.508,0.352,0.2,185.203,2.102,187.305,2.5,6.0,3.5,3.0,11.621,27.89,32.538,13.945,85.993,273.298
2021-01-31,1,2021,4,Sfax,Zarazi,Irrigated,Large,Traditionnel,39.84,92.8,10.67,23.12,6.06,27.0,1,1,7,1,10,1119.22,335.41,238.9,4685.35,1119.22,30132.0,30.132,0.352,0.2,393.965,6.026,399.991,2.5,6.0,3.5,3.0,471.759,161.746,94.352,80.873,808.73,1208.721
2021-01-31,1,2021,4,Centre,Zarazi,Irrigated,Large,Super-presses,52.58,89.1,16.94,24.46,11.18,27.8,1,1,9,1,12,2392.79,513.3,236.2,10129.85,2392.79,46660.0,46.66,0.352,0.2,842.261,9.332,851.593,2.5,6.0,3.5,3.0,625.994,166.932,97.377,83.466,973.768,1825.361
2021-02-01,2,2021,5,Sud,Zalmati,Rainfed,Medium,Traditionnel,16.9,62.9,3.38,9.59,3.93,12.7,1,1,2,1,5,523.99,121.94,243.2,2154.65,523.99,10330.0,10.33,0.352,0.2,184.444,2.066,186.51,2.5,6.0,3.5,3.0,63.548,76.258,44.484,38.129,222.419,408.929
2021-02-01,2,2021,5,Centre,Zalmati,Rainfed,Small,Super-presses,19.98,69.8,4.74,9.55,5.68,12.6,1,1,1,1,4,796.15,175.75,249.1,3196.42,796.15,19020.0,19.02,0.352,0.2,280.244,3.804,284.048,2.5,6.0,3.5,3.0,31.465,75.516,44.051,37.758,188.791,472.839
2021-02-01,2,2021,5,Nord,Chétoui,Rainfed,Small,Méthode en continu,32.25,95.5,11.83,13.02,7.4,11.2,1,2,3,1,7,1300.22,212.79,236.6,5495.72,1300.22,40327.0,40.327,0.352,0.2,457.677,8.065,465.742,2.5,6.0,3.5,3.0,83.78,67.024,78.195,33.512,262.511,728.253
2021-02-02,2,2021,5,Sfax,Chemlali,Rainfed,Small,Super-presses,25.53,72.5,6.18,13.97,5.38,14.8,1,1,3,1,6,1211.83,283.75,242.9,4989.75,1211.83,18863.0,18.863,0.352,0.2,426.564,3.773,430.337,2.5,6.0,3.5,3.0,111.198,88.958,51.892,44.479,296.528,726.865
2021-02-02,2,2021,5,Sfax,Barouni,Rainfed,Medium,Traditionnel,33.06,80.8,7.28,20.39,5.39,23.9,1,1,7,1,10,994.27,289.64,237.8,4181.42,994.27,20342.0,20.342,0.352,0.2,349.982,4.068,354.051,2.5,6.0,3.5,3.0,418.775,143.58,83.755,71.79,717.9,1071.95
2021-02-02,2,2021,5,Sfax,Gerboui,Rainfed,Large,Traditionnel,22.0,80.4,6.19,11.66,4.15,15.8,1,1,5,1,8,616.48,182.8,239.9,2569.76,616.48,13086.0,13.086,0.352,0.2,217.001,2.617,219.619,2.5,6.0,3.5,3.0,197.85,94.968,55.398,47.484,395.701,615.319
2021-02-02,2,2021,5,Sud,Zalmati,Rainfed,Medium,Super-presses,4.6,55.1,1.46,2.05,1.09,3.5,1,1,1,1,4,159.34,44.12,248.2,641.99,159.34,3153.0,3.153,0.352,0.2,56.087,0.631,56.718,2.5,6.0,3.5,3.0,8.656,20.773,12.118,10.387,51.933,108.651
2021-02-03,2,2021,5,Nord,Zalmati,Rainfed,Small,Méthode en continu,33.86,87.7,11.85,16.98,5.03,12.1,1,2,3,1,7,1512.12,236.18,237.7,6361.48,1512.12,36022.0,36.022,0.352,0.2,532.267,7.204,539.471,2.5,6.0,3.5,3.0,90.781,72.625,84.729,36.313,284.448,823.919
2021-02-03,2,2021,5,Sfax,Zalmati,Irrigated,Small,Traditionnel,59.29,93.3,15.75,30.91,12.64,41.3,1,1,12,1,15,1459.24,285.31,236.5,6170.33,1459.24,49631.0,49.631,0.352,0.2,513.653,9.926,523.579,2.5,6.0,3.5,3.0,1237.56,247.512,144.382,123.756,1753.21,2276.789
2021-02-03,2,2021,5,Sfax,Chétoui,Rainfed,Medium,Traditionnel,23.0,92.4,5.54,10.7,6.75,18.2,1,1,5,1,8,750.97,189.73,240.5,3122.0,750.97,17705.0,17.705,0.352,0.2,264.342,3.541,267.883,2.5,6.0,3.5,3.0,227.803,109.345,63.785,54.673,455.606,723.488
2021-02-03,2,2021,5,Centre,Barouni,Rainfed,Large,Traditionnel,33.55,82.3,8.01,17.95,7.59,22.6,1,1,7,1,10,1086.09,277.93,239.9,4527.85,1086.09,23201.0,23.201,0.352,0.2,382.303,4.64,386.944,2.5,6.0,3.5,3.0,395.879,135.73,79.176,67.865,678.65,1065.593
2021-02-03,2,2021,5,Sud,Zalmati,Rainfed,Large,Méthode en continu,4.87,69.6,1.75,2.11,1.01,1.6,1,2,1,1,5,204.68,39.45,234.8,871.52,204.68,4603.0,4.603,0.352,0.2,72.046,0.921,72.966,2.5,6.0,3.5,3.0,4.066,9.758,11.385,4.879,30.088,103.054
2021-02-03,2,2021,5,Centre,Chemlali,Rainfed,Large,Super-presses,18.26,75.8,5.07,8.82,4.37,8.7,1,1,1,1,4,713.2,137.05,238.7,2987.98,713.2,16645.0,16.645,0.352,0.2,251.045,3.329,254.374,2.5,6.0,3.5,3.0,21.769,52.245,30.476,26.123,130.613,384.987
2021-02-04,2,2021,5,Sud,Chétoui,Irrigated,Large,Méthode en continu,19.84,85.2,6.14,10.68,3.02,7.6,1,2,1,1,5,919.42,152.03,238.3,3857.84,919.42,20580.0,20.58,0.352,0.2,323.635,4.116,327.751,2.5,6.0,3.5,3.0,18.99,45.576,53.172,22.788,140.527,468.278
2021-02-04,2,2021,5,Sud,Barouni,Rainfed,Medium,Traditionnel,25.87,58.9,4.86,15.74,5.26,17.0,1,1,5,1,8,806.41,194.85,242.3,3328.13,806.41,15819.0,15.819,0.352,0.2,283.856,3.164,287.019,2.5,6.0,3.5,3.0,211.913,101.718,59.336,50.859,423.827,710.846
2021-02-04,2,2021,5,Centre,Oueslati,Rainfed,Medium,Traditionnel,30.0,78.8,7.79,15.07,7.14,23.3,1,1,7,1,10,773.86,141.99,243.8,3174.21,773.86,22423.0,22.423,0.352,0.2,272.4,4.485,276.885,2.5,6.0,3.5,3.0,407.351,139.663,81.47,69.832,698.316,975.2
2021-02-04,2,2021,5,Centre,Barouni,Rainfed,Small,Méthode en continu,44.2,74.3,13.65,19.36,11.19,15.7,1,2,4,1,8,2417.34,472.19,233.1,10371.56,2417.34,50329.0,50.329,0.352,0.2,850.902,10.066,860.968,2.5,6.0,3.5,3.0,156.686,94.011,109.68,47.006,407.382,1268.351
2021-02-05,2,2021,5,Centre,Zalmati,Irrigated,Medium,Méthode en continu,61.73,75.9,19.83,28.63,13.27,23.5,1,2,7,1,11,3297.73,598.39,251.1,13132.17,3297.73,67182.0,67.182,0.352,0.2,1160.801,13.436,1174.238,2.5,6.0,3.5,3.0,411.877,141.215,164.751,70.607,788.449,1962.687
2021-02-05,2,2021,5,Nord,Chemlali,Irrigated,Medium,Méthode en continu,132.73,94.0,46.89,53.36,32.48,48.1,1,2,15,1,19,5593.92,789.92,237.2,23584.61,5593.92,150500.0,150.5,0.352,0.2,1969.061,30.1,1999.161,2.5,6.0,3.5,3.0,1802.636,288.422,336.492,144.211,2571.761,4570.921
2021-02-06,2,2021,5,Centre,Barouni,Rainfed,Medium,Traditionnel,40.74,65.7,8.99,23.79,7.97,28.2,1,1,10,1,13,1358.4,249.27,243.4,5582.01,1358.4,36477.0,36.477,0.352,0.2,478.156,7.295,485.451,2.5,6.0,3.5,3.0,704.22,169.013,98.591,84.506,1056.329,1541.781
2021-02-06,2,2021,5,Centre,Zalmati,Rainfed,Medium,Traditionnel,27.75,71.6,6.17,15.97,5.61,18.1,1,1,5,1,8,732.59,160.3,238.4,3073.36,732.59,21452.0,21.452,0.352,0.2,257.87,4.29,262.161,2.5,6.0,3.5,3.0,226.164,108.559,63.326,54.279,452.328,714.489
2021-02-07,2,2021,5,Sfax,Oueslati,Rainfed,Large,Méthode en continu,40.45,98.9,14.61,18.51,7.33,15.2,1,2,4,1,8,2094.72,214.8,235.4,8896.71,2094.72,50707.0,50.707,0.352,0.2,737.342,10.141,747.483,2.5,6.0,3.5,3.0,151.57,90.942,106.099,45.471,394.081,1141.564
2021-02-07,2,2021,5,Sfax,Zalmati,Irrigated,Medium,Super-presses,69.39,95.2,21.35,30.82,17.22,37.7,1,1,10,1,13,2535.19,461.4,236.4,10723.95,2535.19,47182.0,47.182,0.352,0.2,892.387,9.436,901.823,2.5,6.0,3.5,3.0,941.42,225.941,131.799,112.97,1412.13,2313.953
2021-02-08,2,2021,6,Centre,Gerboui,Irrigated,Large,Super-presses,29.72,85.1,9.07,15.53,5.12,17.0,1,1,3,1,6,1035.68,206.13,243.3,4256.19,1035.68,28460.0,28.46,0.352,0.2,364.559,5.692,370.251,2.5,6.0,3.5,3.0,127.657,102.126,59.573,51.063,340.419,710.669
2021-02-08,2,2021,6,Sfax,Chemlali,Irrigated,Medium,Traditionnel,54.71,84.7,14.01,28.94,11.76,37.3,1,1,12,1,15,1498.83,390.23,242.9,6171.13,1498.83,46409.0,46.409,0.352,0.2,527.587,9.282,536.869,2.5,6.0,3.5,3.0,1117.691,223.538,130.397,111.769,1583.395,2120.264
2021-02-08,2,2021,6,Nord,Zalmati,Irrigated,Medium,Méthode en continu,67.58,97.4,23.24,28.1,16.25,23.6,1,2,7,1,11,3695.58,767.27,236.6,15621.81,3695.58,105853.0,105.853,0.352,0.2,1300.845,21.171,1322.016,2.5,6.0,3.5,3.0,412.395,141.393,164.958,70.696,789.442,2111.458
2021-02-08,2,2021,6,Sud,Zarazi,Rainfed,Medium,Méthode en continu,19.77,57.9,5.15,11.67,2.96,5.9,1,2,1,1,5,1119.87,132.28,230.8,4851.35,1119.87,17874.0,17.874,0.352,0.2,394.195,3.575,397.77,2.5,6.0,3.5,3.0,14.729,35.349,41.241,17.675,108.994,506.763
